_id,title,text,Timestamp,Section,label
1060,"Iran says Europeans yielding to ""high school bully"" Trump in nuclear row","""It won't work my friends, you only whet his appetite,"" says iranian Foreign Minister Javad Zarif.",2020-01-16T13:14:00,World,1
1061,Priyanka Chopra teams up with GoT's Richard Madden for action-packed spy series,Chopra will work with the Russo brothers on a new global thriller series spearheaded by Amazon Studios.,2020-01-16T12:45:00,World,1
1062,"UNSC meet on Kashmir reflects seriousness of regional situation, says PM Imran","Kashmir has been reaffirmed as an internationally recognised dispute, says Foreign Minister Qureshi after UNSC meeting.",2020-01-16T18:43:00,Pakistan,1
1063,"India's minister says no curbs imposed on imports from Malaysia, Turkey",India has already stopped importing palm oil from Malaysia by asking importers to look elsewhere.,2020-02-13T10:59:00,World,1
1064,Musharraf moves top court to set aside special court's verdict in high treason case,The special court had handed the former military dictator the death sentence in a split verdict.,2020-01-16T18:44:00,,1
1065,5 eating habits to adopt if you plan to have a baby soon,The right diet can greatly improve your chances of conceiving along with your overall health,2020-01-16T11:10:00,Pakistan,1
1066,"Following Vawda's boot stunt, Pemra bans Kashif Abbasi's show for 60 days","Media body says arguments made by Vawda were ""frivolous, derogatory"" and also attempted to debase a state institution",2020-01-16T18:43:00,,1
1067,Saba Qamar finds her next feature film,"After wrapping up Sarmad Khoosat's Kamli, the Cheekh actor has signed another movie.",2020-01-16T10:43:00,Pakistan,1
1068,Has KEFF lost its creative touch?,"How Karachi's renowned food festival, Karachi Eat, has evolved over time.",2020-01-16T10:13:00,,1
1069,Walled City of Lahore Authority official removed after 'mehndi' at Lahore Fort,"The authority's marketing, tourism and culture director has been removed for failing to monitor the event.",2020-01-16T10:12:00,Pakistan,1
1070,Ayub the First,Conservative historian Niall Ferguson somehow got it right: Ayub was the ultimate ally.,2020-01-17T09:19:00,Pakistan,1
1071,K-pop pioneers BTS unveil global modern art initiative,It can be seen at the Serpentine Gallery in Hyde Park until March 15.,2020-01-16T08:30:00,World,1
1072,Meghan could face estranged father in UK court,The prospect of a high court showdown only adds to the pressure on the couple.,2020-01-16T08:55:00,Newspaper,1
1073,Turkey lifts three-year ban on Wikipedia,Turkey was the only country in the world apart from China to entirely block access to the online encyclopedia.,2020-01-16T08:40:00,Newspaper,1
1074,Environmentalists file suit against Merkelâ€™s â€˜weakâ€™ climate laws,Greenpeace together with German groups BUND and Deutsche UmweÂ­lthilfe file the legal actions.,2020-01-16T08:44:00,Newspaper,1
1075,US House votes to send Trump impeachment charges to Senate,"The 100-seat Senate is expected to acquit Trump, keeping him in office.",2020-01-16T07:38:00,Newspaper,1
1076,S. Arabia appoints princess as Unesco representative,The announcement comes almost a year after the kingdom appointed its first woman ambassador to the United States.,2020-01-16T08:50:00,Newspaper,1
1077,Pope names first woman to senior Vatican post,Francesca Di Giovanni will assume a newly-created post in a division known as the Section for Relations with States.,2020-01-16T08:36:00,Newspaper,1
1078,European garment brands to end Bangladesh factory inspections,"The Rana Plaza factory complex collapsed in April 2013 killing at least 1,134 people and injuring another 2,000.",2020-01-16T08:43:00,Newspaper,1
1079,Christian hymn dropped from Indian military band,Indiaâ€™s national song â€˜Vande Mataramâ€™ is proposed to replace â€˜Abide With Meâ€™.,2020-01-16T08:32:00,Newspaper,1
1080,First Gaza rockets land in Israel since Soleimani killing,"Prime Minister Benjamin Netanyahu last week warned Israel would strike a ""resounding blow"" if attacked by Iran.",2020-01-16T08:34:00,Newspaper,1
1081,Rouhani asks military to apologise for holding back plane information,Rouhani also seeks a full explanation after it took Iran days to admit the airliner had been mistakenly shot down.,2020-01-16T08:37:00,Newspaper,1
1082,Paterson set for Test debut as SA mull options,"Dane Paterson, 30, has previously played limited overs in internationals for South Africa.",2020-01-16T10:05:00,Newspaper,1
1083,Babar ecstatic over inclusion in ICC team,"In the 2019 calendar year, Babar scored 1,092 runs in 20 ODIs at 60.66.",2020-01-16T09:46:00,Newspaper,1
1084,"â€˜Misbah considering recalling Sarfraz, Kamran for BD T20sâ€™",The team will be announced today.,2020-01-16T09:50:00,Newspaper,1
1085,Tennis stars raise millions for Australian wildfire victims,Tennis Australia says nearly $3.5 million have been raised for the victims of recent and ongoing fires.,2020-01-16T09:58:00,Newspaper,1
1086,Top ICC official to visit Pakistan next week,Sawhney will arrive in Islamabad on January 22 and will head to the PCB headquarters in Lahore on Jan 23.,2020-01-16T09:45:00,Newspaper,1
1087,"US, China sign â€˜momentousâ€™ trade deal","""Together, we are righting the wrongs of the past,"" says Trump.",2020-01-16T07:54:00,Newspaper,1
1088,Govt raises Rs274.7bn from T-bill auction,The prevailing high interest rate of 13.25pc has created serious problems for domestic investors.,2020-01-16T08:04:00,Newspaper,1
1089,"Consumers brace for higher cooking oil, flour prices","Flour millers, who had earlier agreed to reduce flour prices, raise them by Rs5 per kg.",2020-01-16T07:52:00,Newspaper,1
1090,FBR intensifies efforts to nab tax evaders,"So far tax evaders have been detected in Karachi, Faisalabad, Lahore and Multan.",2020-01-16T07:58:00,Newspaper,1
1091,Stocks shed 214 points on mutual fund sell-off,"KSE-100 index closes with a loss of 214.02 points (0.50 per cent) below the 43,000-level at 42,993.02.",2020-01-16T08:16:00,Newspaper,1
1092,Hyundai-Nishat begins truck production,This news comes at a time when automobile sales in the country are rapidly plummeting.,2020-01-16T08:14:00,Newspaper,1
1093,A new federal administration,What the task force has done is to suggest the reorganisation of federal organisational entities.,2020-01-16T07:15:00,Pakistan,1
1094,Vawdaâ€™s unfunny joke,What merit has Vawda brought to a ministry that oversees Pakistan's most important natural resource next to natural gas?,2020-01-16T07:14:00,Pakistan,1
1095,Editorial: Perhaps it is time Vawda zipped up his embarrassing rhetoric and tied up his oversized ego,Opposition leaders have rightly heaped criticism on Vawdaâ€™s crude theatrics. The PTI leadership should do the same.,2020-01-16T07:13:00,Pakistan,1
1096,"KP CM launches e-ticketing, payment system for drivers",IGP says system to be integrated with safe city project.,2020-01-16T09:27:00,Pakistan,1
1097,Proposal for India-Afghan trade via Wagah opposed,"SCCI says it will violate ATTA, harm local industries.",2020-01-16T09:23:00,Newspaper,1
1098,KP mulling LG vote in two phases,Official insists ECP can object to idea over higher expenditure.,2020-01-16T09:26:00,Pakistan,1
1099,NA passes University of Islamabad bill,"Bill moved by parliamentary secretary for education and professional training, national history and literary heritage.",2020-01-16T09:42:00,Pakistan,1
1100,Schoolteacher booked for beating five-year-old student in Taxila,Minor left with bruises on the face and other parts of the body.,2020-01-16T09:34:00,Pakistan,1
1101,Punjab govtâ€™s efforts to avert dengue outbreak in jeopardy,Officials say Punjab is in dire need of drugs to avert the threat of a dengue outbreak in the province.,2020-01-16T09:18:00,Pakistan,1
1102,Panel notified to solicit opinion on Nawazâ€™s fresh reports,The PML-N has invited Punjab Health Minister Yasmin Rashid to London to verify facts about Nawaz's health herself.,2020-01-16T09:15:00,Pakistan,1
1103,MQM-P move may be prompted by approaching LG election,"Party feels PTI has not delivered on promises for Karachi, Hyderabad.",2020-01-16T09:14:00,Pakistan,1
1104,"SHC asks task force to trace missing children, submit report by Feb 20",Another division bench of the SHC issues notices on plea seeking to frame rules for NAB.,2020-01-16T09:11:00,Pakistan,1
1105,Facebook to help Pakistan fight drive against polio efforts,"We stand behind efforts to create a polio-free world and will continue to offer our support, says Facebook.",2020-01-16T08:55:00,Pakistan,1
1106,"Govt has intensified clampdown on media, says Human Rights Watch","Report says women, religious minorities and transgender individuals continue to face discrimination and persecution.",2020-01-16T08:48:00,Newspaper,1
1107,Relief efforts continue in Balochistan amid biting cold,PDMA officials say 150 mud houses have collapsed while 341 have been partially damaged due to rain and snowfall.,2020-01-16T08:51:00,Pakistan,1
1108,Nawazâ€™s son assails PM for focusing on petty issues,Says doctors have advised the former prime minister to go on walks twice a day.,2020-01-16T08:31:00,Newspaper,1
1109,"Vexed by Sindhâ€™s failure to draft water law, SC chides elected govts","Punjab has enacted a law for the commercial use of groundwater, court told.",2020-01-16T08:37:00,Pakistan,1
1110,Rift in PTIâ€™s Karachi chapter surfaces in National Assembly,Three MNAs from Karachi protest over the attitude of Maritime Affairs Minister Ali Zaidi.,2020-01-16T08:26:00,Pakistan,1
1111,ANF seeks SC nod to re-arrest Rana Sanaullah,Petition argues that the LHC failed to consider that no further inquiry was required to prove the guilt of the accused.,2020-01-16T07:50:00,Pakistan,1
1112,Two girls survive 18 hours under snow in AJK,"Samina, 12, was rescued from Bakwali village while six-year-old Safia was found alive in Seri village of Surgan area.",2020-01-16T08:05:00,Pakistan,1
1113,Over 300 lawmakers fail to submit asset statements,The Election Commission of Pakistan is set to suspend the membership of the lawmakers.,2020-01-16T07:55:00,Pakistan,1
1114,"Centre, Sindh meet today to settle gas share dispute","The gas demand and supply situation will start improving over the next week, says PM's aide Nadeem Babar.",2020-01-16T08:18:00,Pakistan,1
1115,Senate panel recommends pact with Twitter to block fake accounts,"Committee directs officials to identify accounts involved in defaming, harassing individuals and organisations.",2020-01-16T08:11:00,Pakistan,1
1116,Delay in prosecution of NAB cases irks chief justice,"Those against whom a reference is filed have to wait a lifetime for the case to conclude, observes Justice Gulzar.",2020-01-16T07:44:00,Pakistan,1
1117,Tycoon Malik Riaz booked in Rs100bn land scam,NAB alleges Bahria Town built Pakistanâ€™s tallest building on land belonging to Karachiâ€™s Bagh Ibne Qasim.,2020-01-16T07:05:00,Newspaper,1
1118,UN Security Council reviews situation in occupied Kashmir,"â€œThe issue of India and Pakistan is always on the agenda of the Security Council,â€ says Chinese Ambassador Zhang Jun.",2020-01-16T07:35:00,Newspaper,1
1119,Avalanche kills five soldiers as cold snap toll rises to 109,"PM visits AJK capital; hundreds of buildings in Gilgit-Baltistan, Neelum Valley destroyed.",2020-01-16T09:50:00,Pakistan,1
